Викентий Вилорович Медведев;Верхний Баскунчак;ш. Вавилова, д. 53 стр. 7/2;ЗАО «Емельянова, Родионов и Гурьева»;Сценарист;+7 (348) 104-5308;anisim_63@rambler.ru;1975-03-15;72529
Комарова Ульяна Богдановна;Энгельс;ш. Мирное, д. 7 к. 813;ООО «Виноградова Корнилова»;Работник органов ЗАГСа;8 (880) 668-67-29;boris_1984@hotmail.com;1951-05-13;42752
Евфросиния Вениаминовна Фролова;Ступино;алл. Элеваторная, д. 1 стр. 14;Хенкель Рус (Henkel);Териолог;8 427 074 3332;nikiforovaevpraksija@hotmail.com;1951-05-31;114855
Киселева Анжела Антоновна;Хоста;алл. Панфилова, д. 8/3 к. 20;Группа РТК;Фальцовщик;8 923 404 44 44;gavrilakalashnikov@hotmail.com;1951-10-30;29448
Галина Владимировна Рогова;Воркута;бул. Мусы Джалиля, д. 95 к. 3/9;ООО «Сергеев, Юдина и Зимин»;Терапевт;8 240 826 14 99;eduard1973@mail.ru;1957-12-31;29349
Полякова Агафья Робертовна;Избербаш;алл. Краснофлотская, д. 51;UCL Holding;Диджей;+71381343925;komarovartem@mail.ru;1951-08-17;130927
Любим Афанасьевич Маслов;Нягань;алл. Восьмого Марта, д. 484;НПК Уралвагонзавод;Водитель;8 983 902 9525;danilovaagafja@mail.ru;2002-06-30;162188
Ладислав Демидович Пономарев;Звенигород;пер. Щербакова, д. 256 к. 230;Кудрявцева и партнеры;Мелиоратор;+7 306 393 64 58;ivan_1975@gmail.com;1961-04-02;54370
г-жа Богданова Жанна Макаровна;Рыльск;бул. Черноморский, д. 7 к. 425;Технологии машиностроения (Техмаш);Табунщик;+7 (233) 525-1853;sokolovruslan@yahoo.com;1993-03-09;166089
Надежда Аскольдовна Наумова;Кандалакша;наб. Виноградная, д. 98 стр. 9/5;Зайцева Инк;Донкерман;+78577983582;irakli_1988@yandex.ru;1958-03-28;80793
Сидор Фомич Блинов;Бугульма;наб. Пирогова, д. 9/8 к. 22;ООО «Некрасов»;Издатель;+7 846 158 55 08;isidorvolkov@yandex.ru;1951-06-02;185748
Силантий Викторович Сергеев;Токма;пр. Дорожный, д. 133 стр. 8/6;ИП «Никитин, Исаева и Артемьева»;Финансист;8 468 397 1551;stojan_53@mail.ru;1974-03-29;94327
Котова Ольга Болеславовна;Сыктывкар;ш. Литейное, д. 12 к. 8;ИП «Белозеров»;Нотариус;+73083781845;doroninasofija@yandex.ru;1996-11-02;85942
Артем Анисимович Фадеев;Петушки;пер. Азовский, д. 765 стр. 89;ОАО «Калинин Гордеева»;Военный консультант;+71916277494;paramon_1983@yandex.ru;1993-08-29;73483
Прасковья Львовна Захарова;Краснодар;алл. Кирпичная, д. 3/4 стр. 731;ОАО «Авдеев Комарова»;Телеграфист;8 123 416 63 41;tihon_52@hotmail.com;1994-08-13;28228
Любовь Юрьевна Киселева;Поярково;алл. Казачья, д. 2/8 стр. 8;ООО «Королева Евсеева»;Скотник;8 (845) 834-6306;kornilovbojan@gmail.com;1998-02-25;20901
Александрова Пелагея Геннадьевна;Сортавала;наб. Сиреневая, д. 7 к. 2/4;ЗАО «Доронина Панфилова»;Невролог;8 950 138 69 98;guri_1974@yahoo.com;1959-01-03;117328
Кирилл Дорофеевич Марков;Курчатов;пер. Запрудный, д. 3/4;АО «Муравьева Афанасьев»;Дизайнер-конструктор;8 (194) 754-2768;grigorevaregina@hotmail.com;1962-11-25;103738
Новикова Евпраксия Эльдаровна;Калевала;наб. Новоселов, д. 1;Колесникова Групп;Массажист;84277707531;cheslav01@yandex.ru;1951-08-02;38021
Фролова Агата Матвеевна;Элиста;бул. Шишкина, д. 6/8 стр. 8/8;НПО «Максимов-Новикова»;Растениевод;+7 (793) 469-71-43;wkazakova@rambler.ru;1969-04-25;24375
Кулакова Надежда Борисовна;Казань;пр. Окружной, д. 7 стр. 6/2;ИП «Коновалова, Русакова и Буров»;Инженер-гидравлик;+7 107 458 01 08;radislav_44@gmail.com;1968-10-11;120609
Агата Тимофеевна Савельева;Орехово-Зуево;бул. Вахитова, д. 5/1 стр. 77;Нестерова Инкорпорэйтед;Эфферентолог;8 166 990 71 96;litkinleonti@mail.ru;1966-11-06;114080
Наумов Ферапонт Даниилович;Асбест;ш. Маркса Карла, д. 362 к. 7;Нижфарм (Nidda Midco);Изобретатр;+7 (934) 796-99-14;ruslan_1978@gmail.com;1978-04-02;90159
Ольга Никифоровна Филиппова;Енисейск;ш. Трудовое, д. 5 стр. 4/7;ММК;Снайпер;8 257 888 3561;kalashnikovharlampi@yandex.ru;1971-03-24;146404
Гришин Будимир Гордеевич;Лянтор;алл. Белорусская, д. 2/1;ЗАО «Дроздов-Бобылева»;Плотник;+7 125 130 15 76;ernest_49@hotmail.com;1988-11-28;160607
Надежда Архиповна Петухова;Кашира;наб. Крестьянская, д. 2 к. 3;Несте Санкт-Петербург (Neste);Фрезеровщик;8 186 621 25 46;oksana2020@yahoo.com;1979-10-08;27790
Флорентин Брониславович Буров;Андреаполь;ш. Слободское, д. 26;АО «Самсонова Максимова»;Астрохимик;8 815 749 17 79;nikiforovaleksandr@hotmail.com;1988-10-05;83935
Милован Ильич Марков;Терней;алл. Крымская, д. 8/3 к. 99;Саткинский чугуноплавильный завод;Холодильщик;+7 844 595 8850;matveevvitali@yandex.ru;1950-05-30;79800
Трофимова Раиса Николаевна;Калуга;алл. Правды, д. 525;ЗАО «Михеева Наумова»;Оператор коллцентра;81775120932;alevtina57@hotmail.com;1991-07-19;168109
Евгения Феликсовна Мишина;Черняховск;ул. Торговая, д. 9;РАО «Медведев-Медведев»;Военнослужащий;83860979465;mina_2008@hotmail.com;1988-01-13;88526
Константинов Мир Денисович;Двинской;алл. З.Космодемьянской, д. 2/1 к. 9;ИП «Павлов-Потапова»;Военный прокурор;88746357553;klavdianisimov@mail.ru;1990-10-26;78716
тов. Никифорова Елизавета Оскаровна;Серафимович;пр. Калинина, д. 8/6 стр. 77;ИП «Павлов-Шилов»;Администратор базы данных;8 (436) 550-23-85;romanovamilitsa@yahoo.com;1962-04-04;192205
Елизавета Филипповна Веселова;Карачаевск;ш. Некрасова, д. 1 к. 1/9;АО «Сафонова»;Балерина;8 (971) 673-9714;antoninkonovalov@mail.ru;1974-03-03;98919
Филиппова Эмилия Владимировна;Лабинск;ул. Коминтерна, д. 17;Псковвтормет;Водитель;8 004 038 9616;muhinadarja@yahoo.com;1991-09-20;180524
Мариан Александрович Суворов;Мценск;бул. Энергетический, д. 211;Технониколь;Бондарь;+7 612 881 6876;ivanovzahar@mail.ru;1993-09-22;98615
Аркадий Давидович Зайцев;Карпинск;ул. Красная, д. 9;ООО «Дьячков-Рябова»;Эндоскопист;8 684 727 4965;nazarovfortunat@rambler.ru;1972-04-27;157741
Данилова Элеонора Матвеевна;Урай;ул. Шмидта, д. 588 стр. 1;РАО «Ковалева Филиппов»;Ювелир;8 (348) 737-45-63;kulakovsofron@mail.ru;1958-10-07;144934
Лора Артемовна Ширяева;Усолье Сибирское;алл. Тульская, д. 1;РАО «Романов Щербакова»;Сценарист;8 (903) 245-6086;arkadi2007@mail.ru;1962-01-25;36118
Капустина Маргарита Семеновна;Малоярославец;ул. Олега Кошевого, д. 54;ЗАО «Крылова-Быков»;Дизайнер;+70528726193;filatovanani@gmail.com;1992-12-11;99471
Вышеслав Викторович Селезнев;Одинцово;ш. Отрадное, д. 9/7 стр. 42;Мособлгаз;Радист;+7 (788) 577-1878;sergeevavera@yandex.ru;1982-09-07;198743
Красильникова Ольга Сергеевна;Поярково;пер. Бульварный, д. 54 к. 9/6;ОАО «Кудряшов-Кириллов»;Кинолог;8 590 477 50 33;zikovavasilisa@yandex.ru;2001-12-04;175000
Геннадий Теймуразович Смирнов;Заводоуковск;ш. Таманское, д. 78 к. 7;Первый канал;Искусствовед;+7 (312) 965-9283;polikarp1970@hotmail.com;1990-12-04;144676
Васильева Алла Леоновна;Чебоксары;бул. Советской Армии, д. 2/9;АО «Игнатьева Зиновьев»;Военный судья;8 (344) 912-47-05;bogdan_1980@mail.ru;1990-07-18;139084
Кононов Флорентин Георгиевич;Черусти;ш. Фадеева, д. 254 к. 578;АО «Голубев Евсеева»;Травматолог;+7 438 693 6726;burovnarkis@yahoo.com;1975-08-28;95586
Радим Изотович Тетерин;Эльтон;ул. Фрунзе, д. 6 стр. 4;ДК Рус;Радиотелефонист;8 500 727 6169;savinmaksimiljan@yahoo.com;1963-05-12;30968
Анжелика Афанасьевна Сорокина;Брянск;пер. Литейный, д. 6/9 к. 719;НПО «Артемьев»;Литейщик;8 (599) 734-56-04;yosipova@yandex.ru;2001-08-10;37497
Ольга Тимофеевна Алексеева;Красногорск (Моск.);алл. Папанина, д. 178 к. 173;ООО «Мишина, Орлова и Кононов»;Библиотековед;+74909134536;kulikovalora@hotmail.com;1989-01-20;94320
Пестов Пров Валерьянович;Химки;ш. Пирогова, д. 1/4 к. 6;ЗАО «Ермаков Рыбаков»;Релайтер;8 (284) 267-24-80;anani13@mail.ru;1967-01-29;43633
Семенова Зоя Натановна;Ревда (Сверд.);пр. Коллективный, д. 67 к. 8/4;ЗАО «Алексеева-Артемьев»;Военнослужащий;8 559 621 6625;zbragin@hotmail.com;1972-09-05;76065
Анжела Кузьминична Селезнева;Игарка;бул. Герцена, д. 4;ОАО «Русакова Егорова»;Эколог;+7 (857) 341-8128;dorofeevazoja@rambler.ru;1969-04-21;187433
